Year,Gender,Cohort,State,drivers_sum
1994,Female,85+,Utah,4037
1994,Female,85+,Vermont,2697
1994,Female,85+,Virginia,11870
1994,Female,85+,Washington,12033
1994,Female,85+,West Virginia,10588
1994,Female,85+,Wisconsin,13794
1994,Female,85+,Wyoming,1408
1994,Female,Under 16,Alabama,0
1994,Female,Under 16,Alaska,0
1994,Female,Under 16,Arizona,0
1994,Female,Under 16,Arkansas,0
1994,Female,Under 16,California,0
1994,Female,Under 16,Colorado,0
1994,Female,Under 16,Connecticut,0
1994,Female,Under 16,Delaware,0
1994,Female,Under 16,District of Columbia,0
1994,Female,Under 16,Florida,0
1994,Female,Under 16,Georgia,0
1994,Female,Under 16,Hawaii,2127
1994,Female,Under 16,Idaho,0
1994,Female,Under 16,Illinois,0
1994,Female,Under 16,Indiana,0
1994,Female,Under 16,Iowa,0
1994,Female,Under 16,Kansas,0
1994,Female,Under 16,Kentucky,0
1994,Female,Under 16,Louisiana,7426
1994,Female,Under 16,Maine,0
1994,Female,Under 16,Maryland,0
1994,Female,Under 16,Massachusetts,0
1994,Female,Under 16,Michigan,0
1994,Female,Under 16,Minnesota,0
1994,Female,Under 16,Mississippi,13868
1994,Female,Under 16,Missouri,0
1994,Female,Under 16,Montana,6542
1994,Female,Under 16,Nebraska,0
1994,Female,Under 16,Nevada,0
1994,Female,Under 16,New Hampshire,0
1994,Female,Under 16,New Jersey,0
1994,Female,Under 16,New Mexico,10610
1994,Female,Under 16,New York,0
1994,Female,Under 16,North Carolina,0
1994,Female,Under 16,North Dakota,4857
1994,Female,Under 16,Ohio,0
1994,Female,Under 16,Oklahoma,0
1994,Female,Under 16,Oregon,0
1994,Female,Under 16,Pennsylvania,0
1994,Female,Under 16,Rhode Island,0
1994,Female,Under 16,South Carolina,10891
1994,Female,Under 16,South Dakota,0
1994,Female,Under 16,Tennessee,0
1994,Female,Under 16,Texas,0
1994,Female,Under 16,Utah,0
1994,Female,Under 16,Vermont,0
1994,Female,Under 16,Virginia,0
1994,Female,Under 16,Washington,0
1994,Female,Under 16,West Virginia,0
1994,Female,Under 16,Wisconsin,0
1994,Female,Under 16,Wyoming,0
1994,Male,16-19,Alabama,95362
1994,Male,16-19,Alaska,10988
1994,Male,16-19,Arizona,124267
1994,Male,16-19,Arkansas,53994
1994,Male,16-19,California,433154
1994,Male,16-19,Colorado,70489
1994,Male,16-19,Connecticut,51284
1994,Male,16-19,Delaware,13660
1994,Male,16-19,District of Columbia,5263
1994,Male,16-19,Florida,211369
1994,Male,16-19,Georgia,161188
1994,Male,16-19,Hawaii,19771
1994,Male,16-19,Idaho,30613
1994,Male,16-19,Illinois,226172
1994,Male,16-19,Indiana,102952
1994,Male,16-19,Iowa,63627
1994,Male,16-19,Kansas,64215
1994,Male,16-19,Kentucky,76422
1994,Male,16-19,Louisiana,75971
1994,Male,16-19,Maine,21958
1994,Male,16-19,Maryland,70634
1994,Male,16-19,Massachusetts,84562
1994,Male,16-19,Michigan,208890
1994,Male,16-19,Minnesota,78857
1994,Male,16-19,Mississippi,60879
1994,Male,16-19,Missouri,101909
1994,Male,16-19,Montana,22005
1994,Male,16-19,Nebraska,48319
1994,Male,16-19,Nevada,24942
1994,Male,16-19,New Hampshire,22924
1994,Male,16-19,New Jersey,109547
1994,Male,16-19,New Mexico,35049
1994,Male,16-19,New York,223306
1994,Male,16-19,North Carolina,118304
1994,Male,16-19,North Dakota,16156
1994,Male,16-19,Ohio,210656
1994,Male,16-19,Oklahoma,77893
1994,Male,16-19,Oregon,75486
1994,Male,16-19,Pennsylvania,172449
1994,Male,16-19,Rhode Island,16323
1994,Male,16-19,South Carolina,70693
1994,Male,16-19,South Dakota,19439
1994,Male,16-19,Tennessee,105892
1994,Male,16-19,Texas,330519
1994,Male,16-19,Utah,63559
1994,Male,16-19,Vermont,12653
1994,Male,16-19,Virginia,111069
1994,Male,16-19,Washington,99032
1994,Male,16-19,West Virginia,37134
1994,Male,16-19,Wisconsin,106821
1994,Male,16-19,Wyoming,13281
1994,Male,20-24,Alabama,150821
1994,Male,20-24,Alaska,22419
1994,Male,20-24,Arizona,135566
1994,Male,20-24,Arkansas,88590
1994,Male,20-24,California,1046133
1994,Male,20-24,Colorado,126910
1994,Male,20-24,Connecticut,94366
1994,Male,20-24,Delaware,22863
1994,Male,20-24,District of Columbia,17688
1994,Male,20-24,Florida,437238
1994,Male,20-24,Georgia,270958
1994,Male,20-24,Hawaii,35348
1994,Male,20-24,Idaho,37335
1994,Male,20-24,Illinois,347543
1994,Male,20-24,Indiana,191746
1994,Male,20-24,Iowa,81802
1994,Male,20-24,Kansas,81422
1994,Male,20-24,Kentucky,124857
1994,Male,20-24,Louisiana,121781
1994,Male,20-24,Maine,37755
1994,Male,20-24,Maryland,137620
1994,Male,20-24,Massachusetts,189167
1994,Male,20-24,Michigan,312702
1994,Male,20-24,Minnesota,100039
1994,Male,20-24,Mississippi,81530
1994,Male,20-24,Missouri,148235
1994,Male,20-24,Montana,28773
1994,Male,20-24,Nebraska,55074
1994,Male,20-24,Nevada,43901
1994,Male,20-24,New Hampshire,38775
1994,Male,20-24,New Jersey,219124
1994,Male,20-24,New Mexico,56257
1994,Male,20-24,New York,472324
1994,Male,20-24,North Carolina,236106
1994,Male,20-24,North Dakota,20590
1994,Male,20-24,Ohio,371330
1994,Male,20-24,Oklahoma,115808
1994,Male,20-24,Oregon,127133
1994,Male,20-24,Pennsylvania,336043
1994,Male,20-24,Rhode Island,29658
1994,Male,20-24,South Carolina,119404
1994,Male,20-24,South Dakota,23608
1994,Male,20-24,Tennessee,176310
1994,Male,20-24,Texas,634499
1994,Male,20-24,Utah,75715
1994,Male,20-24,Vermont,19862
1994,Male,20-24,Virginia,218507
1994,Male,20-24,Washington,170468
1994,Male,20-24,West Virginia,65678
1994,Male,20-24,Wisconsin,161612
1994,Male,20-24,Wyoming,16026
1994,Male,25-29,Alabama,145883
1994,Male,25-29,Alaska,26556
1994,Male,25-29,Arizona,137085
1994,Male,25-29,Arkansas,84448
1994,Male,25-29,California,1276998
1994,Male,25-29,Colorado,155312
1994,Male,25-29,Connecticut,117364
1994,Male,25-29,Delaware,26781
1994,Male,25-29,District of Columbia,26036
1994,Male,25-29,Florida,544232
1994,Male,25-29,Georgia,281730
1994,Male,25-29,Hawaii,41056
1994,Male,25-29,Idaho,35076
1994,Male,25-29,Illinois,392861
1994,Male,25-29,Indiana,233975
1994,Male,25-29,Iowa,83434
1994,Male,25-29,Kansas,80265
1994,Male,25-29,Kentucky,125790
1994,Male,25-29,Louisiana,127022
1994,Male,25-29,Maine,40941
1994,Male,25-29,Maryland,172305
1994,Male,25-29,Massachusetts,235037
1994,Male,25-29,Michigan,326269
1994,Male,25-29,Minnesota,115188
1994,Male,25-29,Mississippi,77181
1994,Male,25-29,Missouri,150367
1994,Male,25-29,Montana,23294
1994,Male,25-29,Nebraska,54870
1994,Male,25-29,Nevada,54791
1994,Male,25-29,New Hampshire,45373
1994,Male,25-29,New Jersey,262772
1994,Male,25-29,New Mexico,58557
1994,Male,25-29,New York,571989
1994,Male,25-29,North Carolina,257224
1994,Male,25-29,North Dakota,19160
1994,Male,25-29,Ohio,390984
1994,Male,25-29,Oklahoma,109443
1994,Male,25-29,Oregon,134506
1994,Male,25-29,Pennsylvania,379843
1994,Male,25-29,Rhode Island,34925
1994,Male,25-29,South Carolina,125636
1994,Male,25-29,South Dakota,23469
1994,Male,25-29,Tennessee,191012
1994,Male,25-29,Texas,698050
1994,Male,25-29,Utah,69887
1994,Male,25-29,Vermont,21391
1994,Male,25-29,Virginia,252941
1994,Male,25-29,Washington,196406
1994,Male,25-29,West Virginia,62912
1994,Male,25-29,Wisconsin,180942
1994,Male,25-29,Wyoming,14571
1994,Male,30-34,Alabama,153123
1994,Male,30-34,Alaska,32515
1994,Male,30-34,Arizona,160054
1994,Male,30-34,Arkansas,94355
1994,Male,30-34,California,1417096
1994,Male,30-34,Colorado,173019
1994,Male,30-34,Connecticut,138551
1994,Male,30-34,Delaware,30623
1994,Male,30-34,District of Columbia,29134
1994,Male,30-34,Florida,640007
1994,Male,30-34,Georgia,280121
1994,Male,30-34,Hawaii,48116
1994,Male,30-34,Idaho,40897
1994,Male,30-34,Illinois,440460
1994,Male,30-34,Indiana,248588
1994,Male,30-34,Iowa,96107
1994,Male,30-34,Kansas,94095
1994,Male,30-34,Kentucky,142286
1994,Male,30-34,Louisiana,140897
1994,Male,30-34,Maine,49139
1994,Male,30-34,Maryland,207161
1994,Male,30-34,Massachusetts,564832
1994,Male,30-34,Michigan,366303
1994,Male,30-34,Minnesota,152040
1994,Male,30-34,Mississippi,85370
1994,Male,30-34,Missouri,182099
1994,Male,30-34,Montana,25117
1994,Male,30-34,Nebraska,63737
1994,Male,30-34,Nevada,62772
1994,Male,30-34,New Hampshire,55592
1994,Male,30-34,New Jersey,318623
1994,Male,30-34,New Mexico,68977
1994,Male,30-34,New York,658863
1994,Male,30-34,North Carolina,278320
1994,Male,30-34,North Dakota,21766
1994,Male,30-34,Ohio,389645
1994,Male,30-34,Oklahoma,124508
1994,Male,30-34,Oregon,143965
1994,Male,30-34,Pennsylvania,433457
1994,Male,30-34,Rhode Island,40275
1994,Male,30-34,South Carolina,136692
1994,Male,30-34,South Dakota,27035
1994,Male,30-34,Tennessee,219351
1994,Male,30-34,Texas,783054
1994,Male,30-34,Utah,69080
1994,Male,30-34,Vermont,25235
1994,Male,30-34,Virginia,273962
1994,Male,30-34,Washington,223725
1994,Male,30-34,West Virginia,67336
1994,Male,30-34,Wisconsin,207923
1994,Male,30-34,Wyoming,17224
1994,Male,35-39,Alabama,153313
1994,Male,35-39,Alaska,34594
1994,Male,35-39,Arizona,161686
1994,Male,35-39,Arkansas,91839
1994,Male,35-39,California,1341826
1994,Male,35-39,Colorado,178839
1994,Male,35-39,Connecticut,140262
1994,Male,35-39,Delaware,29462
1994,Male,35-39,District of Columbia,25173
1994,Male,35-39,Florida,607385
1994,Male,35-39,Georgia,266056
1994,Male,35-39,Hawaii,47845
1994,Male,35-39,Idaho,44566
1994,Male,35-39,Illinois,440751
1994,Male,35-39,Indiana,225367
1994,Male,35-39,Iowa,102288
1994,Male,35-39,Kansas,99312
1994,Male,35-39,Kentucky,143186
1994,Male,35-39,Louisiana,176001
1994,Male,35-39,Maine,51826
1994,Male,35-39,Maryland,202069
1994,Male,35-39,Massachusetts,250533
1994,Male,35-39,Michigan,374596
1994,Male,35-39,Minnesota,163947
1994,Male,35-39,Mississippi,87478
1994,Male,35-39,Missouri,186370
1994,Male,35-39,Montana,29489
1994,Male,35-39,Nebraska,63739
1994,Male,35-39,Nevada,61093
1994,Male,35-39,New Hampshire,56493
1994,Male,35-39,New Jersey,319115
1994,Male,35-39,New Mexico,68138
1994,Male,35-39,New York,647105
1994,Male,35-39,North Carolina,269949
1994,Male,35-39,North Dakota,24114
1994,Male,35-39,Ohio,352318
1994,Male,35-39,Oklahoma,125996
1994,Male,35-39,Oregon,145678
1994,Male,35-39,Pennsylvania,461225
1994,Male,35-39,Rhode Island,40461
1994,Male,35-39,South Carolina,132603
1994,Male,35-39,South Dakota,28206
1994,Male,35-39,Tennessee,227806
1994,Male,35-39,Texas,772669
1994,Male,35-39,Utah,68891
1994,Male,35-39,Vermont,26826
1994,Male,35-39,Virginia,256893
1994,Male,35-39,Washington,231778
1994,Male,35-39,West Virginia,72688
1994,Male,35-39,Wisconsin,210187
1994,Male,35-39,Wyoming,20873
1994,Male,40-44,Alabama,138999
1994,Male,40-44,Alaska,32706
1994,Male,40-44,Arizona,150649
1994,Male,40-44,Arkansas,85319
1994,Male,40-44,California,1156816
1994,Male,40-44,Colorado,166821
1994,Male,40-44,Connecticut,122593
1994,Male,40-44,Delaware,25830
1994,Male,40-44,District of Columbia,20892
1994,Male,40-44,Florida,534143
1994,Male,40-44,Georgia,232608
1994,Male,40-44,Hawaii,45795
1994,Male,40-44,Idaho,42217
1994,Male,40-44,Illinois,397633
1994,Male,40-44,Indiana,193372
1994,Male,40-44,Iowa,99240
1994,Male,40-44,Kansas,91683
1994,Male,40-44,Kentucky,133332
1994,Male,40-44,Louisiana,136720
1994,Male,40-44,Maine,49967
1994,Male,40-44,Maryland,180577
1994,Male,40-44,Massachusetts,219832
1994,Male,40-44,Michigan,344774
1994,Male,40-44,Minnesota,154924
1994,Male,40-44,Mississippi,81730
1994,Male,40-44,Missouri,169426
1994,Male,40-44,Montana,29096
1994,Male,40-44,Nebraska,56860
1994,Male,40-44,Nevada,55451
1994,Male,40-44,New Hampshire,49415
1994,Male,40-44,New Jersey,283633
1994,Male,40-44,New Mexico,63677
1994,Male,40-44,New York,576217
1994,Male,40-44,North Carolina,248382
1994,Male,40-44,North Dakota,23528
1994,Male,40-44,Ohio,326387
1994,Male,40-44,Oklahoma,116370
1994,Male,40-44,Oregon,145380
1994,Male,40-44,Pennsylvania,432726
1994,Male,40-44,Rhode Island,36172
1994,Male,40-44,South Carolina,125622
1994,Male,40-44,South Dakota,26358
1994,Male,40-44,Tennessee,218035
1994,Male,40-44,Texas,674726
1994,Male,40-44,Utah,61724
1994,Male,40-44,Vermont,25683
1994,Male,40-44,Virginia,231173
1994,Male,40-44,Washington,219984
1994,Male,40-44,West Virginia,71620
1994,Male,40-44,Wisconsin,194119
1994,Male,40-44,Wyoming,20934
1994,Male,45-49,Alabama,127620
1994,Male,45-49,Alaska,26301
1994,Male,45-49,Arizona,133434
1994,Male,45-49,Arkansas,78218
1994,Male,45-49,California,974304
1994,Male,45-49,Colorado,141053
1994,Male,45-49,Connecticut,111844
1994,Male,45-49,Delaware,23069
1994,Male,45-49,District of Columbia,17225
1994,Male,45-49,Florida,475857
1994,Male,45-49,Georgia,202890
1994,Male,45-49,Hawaii,40648
1994,Male,45-49,Idaho,35439
1994,Male,45-49,Illinois,345303
1994,Male,45-49,Indiana,150012
1994,Male,45-49,Iowa,85107
1994,Male,45-49,Kansas,77659
1994,Male,45-49,Kentucky,118081
1994,Male,45-49,Louisiana,101478
1994,Male,45-49,Maine,46157
1994,Male,45-49,Maryland,165083
1994,Male,45-49,Massachusetts,193256
1994,Male,45-49,Michigan,300626
1994,Male,45-49,Minnesota,132508
1994,Male,45-49,Mississippi,73929
1994,Male,45-49,Missouri,150489
1994,Male,45-49,Montana,24672
1994,Male,45-49,Nebraska,47369
1994,Male,45-49,Nevada,50618
1994,Male,45-49,New Hampshire,43034
1994,Male,45-49,New Jersey,258456
1994,Male,45-49,New Mexico,54629
1994,Male,45-49,New York,515550
1994,Male,45-49,North Carolina,226374
1994,Male,45-49,North Dakota,18924
1994,Male,45-49,Ohio,323089
1994,Male,45-49,Oklahoma,102260
1994,Male,45-49,Oregon,125136
1994,Male,45-49,Pennsylvania,384865
1994,Male,45-49,Rhode Island,31458
1994,Male,45-49,South Carolina,114920
1994,Male,45-49,South Dakota,21585
1994,Male,45-49,Tennessee,196575
1994,Male,45-49,Texas,570452
1994,Male,45-49,Utah,50080
1994,Male,45-49,Vermont,22948
1994,Male,45-49,Virginia,212242
1994,Male,45-49,Washington,192448
1994,Male,45-49,West Virginia,63815
1994,Male,45-49,Wisconsin,163213
1994,Male,45-49,Wyoming,17312
1994,Male,50-54,Alabama,100141
1994,Male,50-54,Alaska,18170
1994,Male,50-54,Arizona,101187
1994,Male,50-54,Arkansas,65012
1994,Male,50-54,California,727149
1994,Male,50-54,Colorado,98690
1994,Male,50-54,Connecticut,90049
1994,Male,50-54,Delaware,18554
1994,Male,50-54,District of Columbia,12904
1994,Male,50-54,Florida,383133
1994,Male,50-54,Georgia,151386
1994,Male,50-54,Hawaii,29696
1994,Male,50-54,Idaho,27631
1994,Male,50-54,Illinois,274468
1994,Male,50-54,Indiana,119516
1994,Male,50-54,Iowa,66836
1994,Male,50-54,Kansas,59424
1994,Male,50-54,Kentucky,93179
1994,Male,50-54,Louisiana,93691
1994,Male,50-54,Maine,33944
1994,Male,50-54,Maryland,129961
1994,Male,50-54,Massachusetts,147903
1994,Male,50-54,Michigan,238917
1994,Male,50-54,Minnesota,102785
1994,Male,50-54,Mississippi,58458
1994,Male,50-54,Missouri,123773
1994,Male,50-54,Montana,18477
1994,Male,50-54,Nebraska,36900
1994,Male,50-54,Nevada,41659
1994,Male,50-54,New Hampshire,32205
1994,Male,50-54,New Jersey,207581
1994,Male,50-54,New Mexico,41404
1994,Male,50-54,New York,406087
1994,Male,50-54,North Carolina,177490
1994,Male,50-54,North Dakota,14251
1994,Male,50-54,Ohio,258564
1994,Male,50-54,Oklahoma,83756
1994,Male,50-54,Oregon,92549
1994,Male,50-54,Pennsylvania,304210
1994,Male,50-54,Rhode Island,23609
1994,Male,50-54,South Carolina,91122
1994,Male,50-54,South Dakota,16296
1994,Male,50-54,Tennessee,153470
1994,Male,50-54,Texas,432706
1994,Male,50-54,Utah,37881
1994,Male,50-54,Vermont,17073
1994,Male,50-54,Virginia,165074
1994,Male,50-54,Washington,144290
1994,Male,50-54,West Virginia,48750
1994,Male,50-54,Wisconsin,124079
1994,Male,50-54,Wyoming,12985
1994,Male,55-59,Alabama,83948
1994,Male,55-59,Alaska,12084
1994,Male,55-59,Arizona,80756
1994,Male,55-59,Arkansas,54009
1994,Male,55-59,California,570650
1994,Male,55-59,Colorado,73983
1994,Male,55-59,Connecticut,68258
1994,Male,55-59,Delaware,14743
1994,Male,55-59,District of Columbia,10280
1994,Male,55-59,Florida,321623
1994,Male,55-59,Georgia,122146
1994,Male,55-59,Hawaii,21471
1994,Male,55-59,Idaho,22056
1994,Male,55-59,Illinois,222435
1994,Male,55-59,Indiana,102536
1994,Male,55-59,Iowa,56658
1994,Male,55-59,Kansas,48786
1994,Male,55-59,Kentucky,76864
1994,Male,55-59,Louisiana,76677
1994,Male,55-59,Maine,26948
1994,Male,55-59,Maryland,100223
1994,Male,55-59,Massachusetts,114807
1994,Male,55-59,Michigan,187879
1994,Male,55-59,Minnesota,82078
1994,Male,55-59,Mississippi,50522
1994,Male,55-59,Missouri,102171
1994,Male,55-59,Montana,14764
1994,Male,55-59,Nebraska,31865
1994,Male,55-59,Nevada,34450
1994,Male,55-59,New Hampshire,24198
1994,Male,55-59,New Jersey,165393
1994,Male,55-59,New Mexico,33985
1994,Male,55-59,New York,330127
1994,Male,55-59,North Carolina,142338
1994,Male,55-59,North Dakota,12090
1994,Male,55-59,Ohio,219500
1994,Male,55-59,Oklahoma,68602
1994,Male,55-59,Oregon,69988
1994,Male,55-59,Pennsylvania,252530
1994,Male,55-59,Rhode Island,18872
1994,Male,55-59,South Carolina,71508
1994,Male,55-59,South Dakota,13745
1994,Male,55-59,Tennessee,120698
1994,Male,55-59,Texas,332925
1994,Male,55-59,Utah,29709
1994,Male,55-59,Vermont,12705
1994,Male,55-59,Virginia,126803
1994,Male,55-59,Washington,107476
1994,Male,55-59,West Virginia,42038
1994,Male,55-59,Wisconsin,101528
1994,Male,55-59,Wyoming,10305
1994,Male,60-64,Alabama,75256
1994,Male,60-64,Alaska,8455
1994,Male,60-64,Arizona,73464
1994,Male,60-64,Arkansas,49801
1994,Male,60-64,California,483925
1994,Male,60-64,Colorado,63281
1994,Male,60-64,Connecticut,61302
1994,Male,60-64,Delaware,14075
1994,Male,60-64,District of Columbia,5668
1994,Male,60-64,Florida,321185
1994,Male,60-64,Georgia,111456
1994,Male,60-64,Hawaii,19009
1994,Male,60-64,Idaho,19430
1994,Male,60-64,Illinois,193288
1994,Male,60-64,Indiana,102383
1994,Male,60-64,Iowa,51879
1994,Male,60-64,Kansas,44966
1994,Male,60-64,Kentucky,67800
1994,Male,60-64,Louisiana,67012
1994,Male,60-64,Maine,25234
1994,Male,60-64,Maryland,83792
1994,Male,60-64,Massachusetts,106783
1994,Male,60-64,Michigan,165659
1994,Male,60-64,Minnesota,72440
1994,Male,60-64,Mississippi,44431
1994,Male,60-64,Missouri,93998
1994,Male,60-64,Montana,13437
1994,Male,60-64,Nebraska,29803
1994,Male,60-64,Nevada,30316
1994,Male,60-64,New Hampshire,21911
1994,Male,60-64,New Jersey,150378
1994,Male,60-64,New Mexico,30998
1994,Male,60-64,New York,297736
1994,Male,60-64,North Carolina,127126
1994,Male,60-64,North Dakota,11676
1994,Male,60-64,Ohio,200444
1994,Male,60-64,Oklahoma,62541
1994,Male,60-64,Oregon,62059
1994,Male,60-64,Pennsylvania,240055
1994,Male,60-64,Rhode Island,18481
1994,Male,60-64,South Carolina,64368
1994,Male,60-64,South Dakota,13212
